station id,lon,lat,area,elev
4203750,-134.9,60.13,875,1293.4
4203755,-135.01,59.84,240,1148
4203760,-134.78,61.49,36519,1147.7
4203770,-133.3,60.48,30300,1172.1
4203790,-131.77,59.93,3320,1360.8
4203800,-134.39,59.59,717,1407.3
4203810,-134.21,59.43,269,1299.1
4203850,-133.81,59.6,6810,1180
4203860,-134.32,59.95,992,1260.5
4203870,-132.91,59.91,1910,1282.5
4203900,-135.19,61.43,30821,1176.6
4203901,-135.04,60.71,19400,1187.6
4203910,-135.74,60.85,6990,1264.9
4203911,-136.12,60.61,4070,1287.2
4204010,-131.67,56.74,9350,1243.3
4204100,-131.15,57.9,29300,1367.1
4204900,-132.13,56.71,51593,1250.5
4206010,-130.69,56.35,1480,1339.8
4206100,-129.09,55.26,19200,1070.5
4206210,-129.31,54.36,370,890.3
4206280,-127.5,54.6,368,1357.7
4206300,-132.21,53.61,477,199.2
4206500,-126.16,52.42,3730,1544.5
4206650,-124.92,50.98,5720,1586.4
4206820,-126.57,50.44,360,874.2
4206840,-126.1,49.71,185,1011.7
4206860,-124.48,49.35,237,725.5
4206880,-124.31,48.58,580,598.5
4206890,-123.67,48.73,209,479.3
4206920,-127.68,55.72,12400,1315.7
4206950,-123.2,49.79,2330,1211.5
4207050,-127.54,53.65,87,1482
4207100,-125,54.01,3600,1031.3
4207130,-124.24,54.61,414,887.9
4207150,-124.27,54.42,14600,1008.9
4207190,-122.62,54.01,32400,1334
4207200,-122.37,54.05,2875,1120.9
4207220,-122.68,54.1,4300,870.4
4207250,-122.89,53.31,12400,1163.9
4207300,-123.54,52.07,6940,1641
4207305,-122.65,51.85,19300,1490.4
4207320,-122.22,52.84,11500,1360.5
4207321,-121.57,52.62,5930,1400.7
4207330,-121.76,52.92,133,1626.5
4207350,-120.22,53.44,252,1750.1
4207380,-119,52.98,1700,1976.8
4207390,-118.8,52.92,458,1923.5
4207600,-120.19,52.14,2950,1604.9
4207610,-119.41,52.73,298,1847.4
4207710,-119.88,51.35,168,1474.2
4207750,-122.8,50.34,2160,1521.5
4207770,-121.86,49.95,715,1420.2
4207810,-121.23,50.33,7280,1287
4207820,-120.21,51.12,135,931
4207830,-120.24,51.04,19600,1386.5
4207850,-119.65,50.94,3080,1352.5
4207880,-118.8,50.94,904,1622
4207910,-121.96,49.1,1230,1320.2
4207950,-120.13,49.97,87,1682
4208030,-133.86,67.75,1310,133.8
4208040,-134.88,67.25,70600,845.1
4208041,-136.04,65.89,25700,1045.8
4208065,-133.08,66.79,18600,852.5
4208110,-127.68,65.3,6860,895
4208130,-117.62,56.92,4680,820.3
4208160,-123.51,65.13,145000,322.7
4208168,-117.76,65.6,31100,344.8
4208200,-123.43,62.48,9840,911.2
4208210,-115.02,64.39,1790,416.3
4208221,-125.8,61.64,14600,1457.5
4208225,-125.41,61.53,8560,1320.4
4208230,-122.09,61.34,542,457.3
4208240,-128.15,59.95,9450,1218.7
4208245,-126.46,59.66,3740,914.5
4208251,-129.21,59.19,6940,1318.5
4208255,-127.31,59.62,22700,1259.1
4208256,-127.53,59.1,11200,1338.3
4208258,-127.84,59.06,6580,1351.8
4208260,-126.95,59.69,9190,1107.1
4208265,-129.13,59.76,1700,1284.5
4208267,-129.82,59.12,888,1463.8
4208270,-126.1,59.41,104000,1260.5
4208271,-121.22,61.75,275000,1116.3
4208272,-124.48,59.74,119000,1261.8
4208274,-127.23,59.7,61600,1238.7
4208275,-128.9,60.05,33400,1270.4
4208280,-123.48,60.24,222000,1119.3
4208288,-126.23,59.45,211,969.9
4208289,-125.94,59.34,1190,1319.2
4208290,-129.12,60.47,12800,1249.2
4208295,-129.55,60.21,5100,1336.2
4208297,-129.7,60.16,607,1091.4
4208307,-122.72,58.03,332,872.1
4208308,-122.72,58.11,109,879
4208325,-125.38,58.86,2570,1631.2
4208335,-119.84,61.14,9270,525.8
4208350,-116.97,63.11,13900,344.8
4208357,-115.43,63.97,13300,384.7
4208360,-122.66,58.79,20300,1088.4
4208370,-114.16,62.55,16300,339.4
4208371,-114.26,62.67,11300,347.3
4208383,-123.32,58.89,273,519.8
4208386,-122.9,62.65,20200,384.8
4208399,-122.69,57.23,2160,1461.8
4208410,-108.47,62.89,26600,430.7
4208420,-111.95,60.65,58700,398.2
4208427,-109.65,60.51,8830,442.3
4208461,-118.33,58.6,10400,645.9
4208477,-117.42,60.94,15600,408.3
4208480,-122.36,56.46,2200,1352.4
4208485,-123.93,56.47,2220,1441.3
4208487,-124.9,57.19,1700,1628.3
4208491,-125.25,57.13,16000,1509.6
4208495,-125.64,57.45,2410,1595.2
4208500,-124.56,55.92,5490,1382.8
4208505,-124.64,56.24,2980,1490.1
4208507,-124.8,56.13,1960,1405.6
4208510,-125.11,56.73,4200,1559.7
4208515,-124.23,55.2,6720,1173.3
4208516,-123.62,55.44,4350,1188.5
4208520,-123.04,55,3690,901.5
4208527,-122.6,54.53,311,983.2
4208530,-121.22,56.68,1750,810.8
4208536,-121.35,56.09,1520,926
4208540,-121.2,55.56,5620,1250
4208541,-121.02,55.07,2410,1303.2
4208544,-120.94,55.09,697,1165.4
4208545,-121.62,55.54,2510,1259.8
4208547,-121.59,55.54,86,1303
4208561,-121.63,56.25,9350,1126.9
4208565,-120.7,56.28,15600,787.8
4208570,-121.21,55.72,12100,1192.8
4208575,-120.15,56.33,298,785.8
4208580,-120.56,55.96,3570,888.3
4208585,-120.03,55.86,2850,803.7
4208590,-122.9,55.08,4900,1183.8
4208596,-118.8,55.07,11300,1091
4208640,-117.62,55.72,50300,1215
4208645,-117.16,55.46,11100,883.7
4208650,-117.13,56.06,1960,687.7
4208770,-115.41,55.32,1900,908.2
4208780,-116.49,55.45,1163,773.7
4208792,-114.59,55.29,14400,745.9
4208793,-114.75,55.31,13600,744.4
4208798,-114.23,55.26,2100,708.1
4208810,-117.21,54.75,1040,858.7
4208821,-115.39,57.88,35800,621.1
4208857,-112.47,55.2,1110,637.4
4208880,-111.25,56.69,30800,539.2
4208920,-118.06,52.91,3900,2052.3
4208921,-118.11,52.86,630,1956
4208940,-116.63,53.47,2560,1424.8
4208941,-116.16,53.7,7150,1252.1
4208942,-116.28,53.65,6310,1282.7
4208950,-116.27,53.6,829,1029.4
4208955,-115.11,53.61,1570,868.7
4208960,-115,53.6,4430,1043.2
4208971,-105.54,59.15,50700,440.3
4208978,-104.61,58.39,3160,499.8
4208983,-109.79,58.32,1690,440.5
4208987,-108.17,58.97,9120,482
4209100,-133.41,68.74,68,122
4209150,-128.41,68.63,56300,260
4209500,-111.9,67.64,5960,398.9
4209550,-108.8,66.73,16800,450.6
4209600,-104.14,67.71,16900,230.2
4209650,-104.99,69.13,1490,54.7
4209800,-96.5,66.08,98200,277.3
4209805,-96.51,66.09,93900,277.3
4209806,-106.09,65.19,19600,381.5
4209810,-104.49,65.01,14500,344.1
4213010,-113.48,49.35,657,1506.5
4213011,-113.7,49.1,319,1791.8
4213025,-94.21,56.52,3290,163.7
4213030,-116.47,52,1920,2236.4
4213040,-116.19,51.43,422,2110.4
4213045,-115.57,51.17,2210,2139.7
4213050,-114.93,52.27,859,1221.8
4213055,-113.12,50.13,2780,1020.8
4213060,-114.85,52.25,2230,1666.7
4213070,-114.57,50.95,790,1909.2
4213075,-114.1,51,1220,1667.2
4213080,-114.59,50.28,166,2110
4213090,-114.21,50.2,163,1520
4213095,-114.14,49.49,823,1721.2
4213100,-114.18,49.81,1450,1795.3
4213105,-113.84,49.11,614,1871.1
4213120,-113.3,49.2,308,1410
4213131,-113.87,50.59,1980,1648.7
4213132,-113.86,50.7,2340,1545.3
4213134,-113.82,50.78,3990,1538.5
4213140,-105.4,50.4,3470,623.4
4213150,-114.14,52.03,2560,1120.3
4213160,-113.79,52.35,1790,927
4213170,-113.76,53.66,1910,739.5
4213171,-91.54,50.17,450,388.7
4213172,-94.46,50.36,1530,378.8
4213180,-113.58,52.66,1840,874.1
4213191,-99.03,49.22,4510,484.3
4213193,-98.28,49.03,7510,480.9
4213200,-104.8,50.71,10400,551.1
4213201,-104.29,50.79,36500,585.5
4213202,-101.56,50.49,50900,587.4
4213240,-98.58,50.13,6390,327.4
4213241,-99.1,50.19,1850,413.1
4213286,-104.2,57.59,7730,519.6
4213315,-115.08,52.66,1350,1067.4
4213340,-108.48,49.84,1430,966.2
4213355,-96.6,51.7,9090,339.1
4213410,-97.89,55.74,18500,282.4
4213415,-93.48,50.87,4920,401.2
4213435,-97.51,51.36,1720,253.2
4213485,-97.43,49.68,1820,248.4
4213510,-102.1,53.61,12600,441.3
4213530,-102.07,52,1920,599.4
4213531,-101.06,52.2,4230,570.9
4213540,-101.32,50.96,2000,618
4213557,-99.9,50.36,2630,625.9
4213560,-101.04,52.88,14300,526.9
4213564,-115.02,51.65,2250,2014.5
4213566,-102.19,52.86,11000,545.9
4213571,-101.92,51.56,13000,542.9
4213580,-99.94,50.52,759,658.6
4213600,-99.97,54.79,3290,306.5
4213601,-97,55.74,15400,245.2
4213603,-99.55,51.85,55100,391.9
4213605,-99.32,49.1,1520,491.5
4213610,-99.21,49.9,293,379.8
4213620,-98.95,48.93,184,486.5
4213640,-116.69,51.88,249,2348.5
4213675,-99.97,51.45,8700,443.3
4213700,-98.19,55.49,883,233.8
4213715,-94.68,56.34,1090,165.4
4213730,-97.67,53.79,4400,261.3
4213740,-96.75,52.78,6790,301.6
4213750,-96.25,50.86,712,314.3
4213765,-115.52,52.82,875,1228.8
4213770,-96.43,50.09,1580,288.4
4213780,-95.96,49.94,3700,322.5
4213790,-96.28,49.21,414,360.5
4213795,-95.66,48.99,455,346.2
4213810,-97.36,56,6130,251
4213820,-116.17,51.43,306,2305.8
4213835,-115.43,52.37,1860,1883.5
4213840,-93.45,57.03,2280,142
4213850,-93.26,50.51,1690,392.7
4213880,-92.72,48.85,4870,431.7
4213905,-92.28,48.74,5880,471.7
4213910,-91.46,49.88,6230,460.9
4213920,-116.58,51.8,21,2356
4213935,-104.16,53.59,4650,533.7
4213945,-93.1,50.91,2370,413
4213955,-92.87,49.83,2300,418.4
4213956,-93.4,49.96,6370,405.6
4214010,-99.59,64.26,67300,312.2
4214025,-92.79,56.43,103000,197.5
4214035,-69.62,57.67,42700,369.6
4214050,-101.36,64.53,65300,317.3
4214051,-97.05,64.78,152000,306.4
4214070,-98.78,60.79,27000,333.3
4214080,-85.01,53.09,36000,261.2
4214090,-95.85,63.65,72300,292
4214091,-100.97,61.25,21400,387.2
4214105,-96.28,58.89,48100,315.1
4214106,-98.23,58.14,13000,349.1
4214210,-110.22,54.35,14500,636.5
4214264,-104.73,55.65,119000,540.8
4214265,-107.73,55.92,78700,542.7
4214275,-95.76,56.94,5810,235.6
4214280,-95.66,57.65,4250,230.2
4214287,-103.71,57.09,10200,450
4214290,-106.56,56.24,3680,533.2
4214295,-109.39,55.71,2330,599.9
4214297,-108.04,55.41,4730,487.3
4214298,-107.74,54.93,2960,493
4214300,-107.81,54.82,45000,619.5
4214301,-108.6,54.3,20500,632.2
4214310,-95.12,54.86,8880,225.6
4214320,-94.2,58.02,1880,143.3
4214330,-94.66,54.06,14000,271.3
4214350,-93.84,55.03,25900,239
4214351,-92.1,55.85,65500,196.8
4214380,-92.54,52.66,619,348.3
4214390,-91.52,53.49,36500,334.3
4214400,-91.6,51.17,5390,412.3
4214410,-90.57,49.62,1170,487
4214420,-90.19,52.58,5960,375.3
4214430,-88.75,52.31,4900,339.4
4214450,-87.23,54.52,50000,241.5
4214470,-87.94,53.72,7950,243.8
4214475,-85.65,54.28,4710,115.1
4214480,-87.08,52.09,24200,340.7
4214500,-84.53,49.78,2410,312.2
4214505,-85.23,49.77,2020,307.6
4214507,-88.93,50.87,11200,428.8
4214510,-84.1,49.74,3780,330.5
4214530,-83.26,49.62,8940,362.9
4214531,-82.12,50.58,22900,288.9
4214560,-80.77,51.08,6680,187.4
4214565,-80.87,51.15,4250,106.5
4214610,-78.11,48.6,3680,327.4
4214620,-77.27,48.35,2010,372.7
4214621,-77.61,49.75,22200,355.4
4214655,-77.19,49.86,31900,385.4
4214670,-76.39,50.75,9820,341.7
4214680,-76.87,51.45,40900,448.7
4214690,-78.1,51.53,6090,236.7
4214760,-74.47,53.17,13200,463.8
4214810,-77.06,55.01,4660,277.8
4214820,-74.34,55.68,10400,405.1
4214900,-67.58,57.88,29800,345.1
4215010,-120.98,49.47,256,1603.2
4215011,-120.52,49.46,1760,1315.8
4215040,-119.99,49.21,1050,1903.2
4215050,-120.15,49.38,5590,1506.3
4215051,-120.5,49.46,1850,1583.5
4215070,-119.54,50.21,112,1195.5
4215090,-119.32,49.25,117,1616
4215120,-119.41,49.88,811,1460.8
4215125,-118.44,49.04,2050,1329.3
4215130,-119.05,49.56,144,1400.7
4215150,-118.13,49.91,201,1080
4215160,-117.75,50.28,337,1777
4215165,-117.73,50.74,100,1550
4215180,-118.22,48.98,9840,1345.4
4215230,-117.29,49.05,1230,1528.1
4215250,-117.45,49.7,178,1772.2
4215260,-117.56,49.46,3320,1523.2
4215270,-116.95,49.91,453,1737.6
4215300,-116.57,49,251,1460.9
4215330,-117.26,49.5,9,1615
4215340,-116.18,49,1620,1470.2
4215350,-116.78,50.08,461,2066.5
4215400,-117.68,50.77,1020,1832.6
4215425,-116.95,50.29,2160,1858.4
4215430,-116.97,50.26,1620,1628.9
4215440,-116.58,50.16,118,2299.5
4215450,-116.45,49.74,206,1934
4215460,-116.17,49.61,1480,1871.5
4215650,-117.72,51.68,427,2079.6
4215660,-117.18,51.48,9710,1800.9
4215670,-116.94,51.3,1850,1887.8
4215680,-115.86,50.32,891,1677.4
4215690,-115.77,49.9,637,1592.8
4215700,-115.74,49.91,7120,1937.2
4215705,-115.42,49.42,13600,1824.5
4215706,-115.63,49.61,11400,1829.7
4215710,-115.07,49.51,3110,1881.9
4215750,-116.04,50.89,420,1838.2
4215800,-114.86,49.84,84,1885
4215900,-114.48,49,1110,1706.4
4220100,-106.84,48.97,839,896
4220501,-112.08,49.14,2720,1350.7
4231250,-68.96,47.21,1350,343.8
4231500,-67.26,45.21,115,81.5
4231590,-67.32,45.94,234,170.5
4231610,-68.64,47.55,2690,311.1
4231650,-66.61,46.13,1450,221.8
4231680,-66.68,45.67,557,103.6
4231700,-66.47,45.17,239,144.5
4231800,-65.37,46.07,668,88.6
4232030,-89.31,48.38,187,255
4232300,-87.69,48.93,616,443.7
4232600,-88.38,48.9,2980,321
4232700,-86.3,48.77,4270,314.5
4232900,-83.97,46.86,1160,453
4234100,-82.51,46.21,1350,324.2
4234400,-80.6,46.07,13900,319.7
4234500,-79.4,46.26,70,257
4234550,-79.38,45.67,321,427.8
4234600,-79.28,44.71,1520,299.3
4234650,-79.82,44.25,1180,299
4234670,-80.93,44.52,181,337
4234680,-81.25,44.67,927,242.5
4234700,-81.33,44.46,3960,370.4
4234701,-81.12,44.12,2150,424.6
4234720,-81.02,44.11,163,353.5
4234850,-81.59,43.55,466,315.6
4234900,-81.66,43.07,865,282.4
4235190,-81.85,42.83,730,239.3
4235191,-82.01,42.65,1160,227.4
4235200,-81.63,42.96,172,259.8
4235400,-80.72,42.86,342,244.2
4235490,-80.71,43.38,552,383.7
4235500,-80.45,43.19,1030,346.4
4236050,-79.38,43.13,293,187.2
4236100,-79.78,43.5,199,190.3
4236300,-79.58,43.79,197,261
4236500,-78.62,43.93,83,227.5
4236600,-77.78,44.37,9090,324.9
4236700,-77.42,44.25,2620,222.6
4243040,-78.36,48.41,984,325.2
4243055,-78.35,46.33,575,363.5
4243070,-76.56,45.5,2380,256.6
4243080,-75.75,47.08,6840,425.6
4243140,-75.07,45.83,1300,286.2
4243141,-75.09,45.79,1330,273.8
4243160,-74.64,45.16,404,81
4243200,-74.5,46.37,40,664
4243210,-73.43,46.01,1340,353.1
4243215,-74.69,45.74,5460,417.4
4243220,-73.84,45.17,686,108.5
4243250,-72.86,45.95,342,76.8
4243280,-71.66,45.47,642,466.2
4243290,-71.39,45.58,746,525.2
4243310,-72.74,47.77,1570,391.8
4243315,-71.62,46.37,1410,349.2
4243320,-71.29,46.66,709,274.3
4243330,-71.88,46.85,1550,500.1
4243340,-71.45,46.31,622,353.2
4243350,-71.16,47.27,4,772
4243360,-71.22,46.59,5820,436.8
4243370,-70.76,46.82,821,458.6
4243420,-72.05,48.81,1090,304.8
4243550,-68.56,48.41,1590,324.2
4243800,-66.19,50.35,19000,553.3
4244460,-61.43,54.13,4480,420.1
4244550,-56.87,52.65,2310,313.7
4244610,-61.32,52.23,4540,468.3
4244635,-61.71,50.43,15600,374.9
4244710,-56.79,51.14,306,119.1
4244720,-57.15,50.61,624,347.4
4244730,-57.36,49.24,2110,255.9
4244740,-56.11,49.51,974,203.2
4244750,-57.93,48.62,470,361.6
4244770,-54.85,49.02,4400,167.5
4244780,-55.44,47.75,1170,201.4
4244785,-55.33,47.21,205,129.8
4244788,-54.29,47.95,764,193.6
4244790,-53.3,46.85,54,166
4244792,-52.84,47.63,4,-55
4244795,-53.57,47.22,285,99.8
4244810,-64.7,48.98,645,386.4
4244820,-64.62,48.83,1010,426.6
4244830,-66.35,48.16,1140,332
4244840,-66.89,47.83,2270,344.2
4244850,-67.48,47.67,3160,350.2
4244860,-65.69,47.66,363,255.6
4244870,-65.91,46.94,1340,356.9
4244880,-65.83,46.74,5050,258.3
4244900,-63.63,46.35,114,66.5
4244910,-61.14,46.22,357,187.6
4244915,-60.98,46.37,368,407.5
4244920,-60.6,45.73,120,43
4244930,-63.56,45.68,298,211.8
4244960,-61.98,45.17,1350,131.4
4244970,-63.66,44.85,97,76.5
4244975,-63.87,44.69,27,104
4244980,-64.35,44.56,370,160.3
4244985,-64.59,44.45,1250,145
4244990,-65.63,44.57,193,161.8
4244995,-65.37,43.84,495,102.6
4351130,-105.76,27.99,9405,1822
4351150,-104.92,27.14,7395,1799.4
4351410,-101.11,27.84,12825,989.6
4351420,-100.98,27.43,23086,1141.9
4351710,-99.83,25.18,1691,1915.9
4355310,-108.42,27.02,6439,1626
4355350,-107.7,26.17,5281,1819.5
4355410,-107.53,25.33,1018,945.1
4355450,-106.96,24.93,2241,1519.5
4355700,-106.57,23.96,6166,1579.3
4355950,-105.83,22.98,4653,1270.3
4356050,-105.33,22.48,5092,1495.8
4356110,-104.04,22.57,5796,1996.5
4356510,-100.88,18.16,1391,1427
4356650,-98.27,16.7,2514,1237.9
4356810,-94.77,16.6,13164,573.8
4357110,-107.08,29.73,4154,2085.3
4357510,-105.56,26.08,4911,2297.1
4357520,-105.45,25.25,6842,2348
4358110,-99.13,24.11,3250,1432.5
4358120,-98.95,23.94,1329,413.8
4358510,-98.27,21.17,1269,825.4
4358520,-98.13,21.03,1493,801.7
4358600,-97.46,20.55,1600,1104.3
4358800,-97.03,20.06,1467,1425.8
4359050,-96.36,19.36,2234,1211.2
4359320,-95.13,17.88,5842,441.9
4359500,-94.87,17.44,9224,381.9
4361100,-91.07,18.18,9628,109.1
4362110,-93.55,16.7,2551,809
4362120,-93.77,16.95,1958,932.4
4362130,-93.53,17.28,200,802.3
4363500,-92.13,14.68,1139,1702.3
4771210,-86.53,12.07,206,152
4772040,-86.12,12.73,728,684
4772140,-85.74,13.06,300,705
4977010,-82.83,8.53,788,1181.7
4977150,-81.63,8.07,1149,593
4977220,-81.25,8.2,745,514.1
4977310,-80.97,8.22,1370,454.6
4977350,-80.53,7.87,1000,272.4
4977410,-80.5,8.43,471,302.1
4977750,-78.28,8.97,726,265.6
4997050,-82.53,9.28,1680,1147.2
5101020,143.05,-12.66,1313,42.6
5101040,143.4,-14.17,470,27.5
5101050,143.85,-15.23,984,87.2
5101070,144.84,-15.28,2302,133.3
5101080,145.28,-16.18,911,58.3
5101110,145.76,-17.13,520,9.1
5101111,145.79,-17.1,552,9.1
5101116,145.97,-17.38,315,-8.4
5101117,145.97,-17.53,936,207.2
5101118,145.98,-17.61,400,77.5
5101160,145.92,-18.49,7454,467.7
5101161,146.14,-18.64,8581,413.7
5101170,146.63,-19.24,256,13.8
5101180,146.96,-19.39,69,0
5101190,146.96,-19.77,1133,59.4
5101250,149.05,-21.14,1434,48.7
5101251,149.05,-21.15,1370,48.7
5101290,150.67,-22.84,212,-4.5
5101303,149.58,-24.34,2473,129.2
5101305,149.33,-25.74,6039,405.4
5101307,148.88,-23.5,776,144.7
5101320,151.1,-23.98,1288,34.8
5101360,152.04,-26.43,1430,381.6
5101365,151.02,-25.94,1233,294.4
5101385,152.41,-26.01,655,85.4
5101420,152.92,-27.35,156,15.5
5101430,152.69,-27.6,622,103
5101460,153.4,-28.15,56,-10
5104160,151.28,-28.49,685,561.1
5104220,150.18,-26.71,3010,347.4
5104223,149.47,-26.85,1475,333.9
5104228,151.59,-28.03,395,432.8
5104230,146.59,-25.8,8070,593.2
5104245,144.79,-28.69,21446,233.9
5109110,139.25,-18.64,12690,211
5109150,144.52,-20.71,1958,678.3
5109170,142.88,-18.2,10987,480.5
5109200,142.38,-15.95,45872,361.4
5110030,144.08,-23.22,2700,242.4
5202010,153.29,-28.35,213,88.5
5202040,152.72,-29.97,1660,305.8
5202043,152.57,-28.89,4550,327.4
5202044,152.68,-29.51,16690,357.6
5202046,152.22,-28.93,236,523
5202048,152.71,-30.31,76,450
5202049,152.81,-29.72,1790,37.7
5202055,152.86,-30.64,431,59.9
5202060,151.83,-31.19,261,1062.5
5202065,152.16,-30.59,163,1101
5202067,152.78,-30.43,433,607.1
5202075,152.47,-31.42,1610,244.9
5202080,152.31,-31.92,6560,495.1
5202090,151.98,-32.24,156,60.8
5202095,151.96,-32.48,974,122.2
5202100,151.22,-31.92,764,826.1
5202105,150.1,-32.34,3340,379.5
5202110,151.39,-33.24,92,25.5
5202115,151.47,-33.07,55,1
5202120,150.28,-33.12,1010,523.2
5202130,150.77,-33.88,88,68
5202150,149.74,-35.34,1382,544.8
5202155,150.03,-35.15,166,634
5202160,150.24,-35.47,859,244.1
5202180,149.76,-36.2,920,288.8
5202185,149.51,-36.26,91,319
5202200,149.66,-37.07,764,237.5
5202225,149.03,-36.9,1127,747.2
5202226,149.44,-36.59,14,639
5202227,148.33,-36.95,361,656.2
5204013,147.69,-35.9,390,586.8
5204018,148.05,-36.32,1257,1337.9
5204100,148.16,-34.93,1025,445.3
5204108,149.35,-36.18,673,879.3
5204120,149.6,-34.11,1630,955.2
5204125,149.19,-33.8,145,930.5
5204180,151.07,-30.17,3990,1044.9
5204195,151.13,-31.06,907,1070.7
5204210,148.95,-32.68,1620,566.5
5204215,149.46,-32.95,119,823
5204303,149.09,-34.4,2240,732.5
5204410,150.24,-33.73,26,549
5221100,101.97,6.02,761,97.1
5222150,100.62,5.8,1710,464.3
5222700,101.14,4.14,455,665.8
5223100,102.15,5.77,11900,448.6
5224500,102.43,3.45,19000,336.1
5226300,101.36,3.8,1090,696.4
5226500,101.43,3.4,1450,416.5
5227400,102.26,2.34,350,121.7
5229500,103.73,1.78,1300,106.5
5230300,112.94,2.01,34053,590
5302100,149.52,-37.42,837,293.7
5302220,148.42,-37.09,857,762.8
5302242,147.37,-37.76,3903,910.4
5302245,147.17,-37.49,1979,1242.5
5302250,146.43,-37.99,906,939.4
5302260,146.16,-38.09,580,823.6
5302265,146.01,-37.87,106,1113.5
5302270,145.99,-38.58,1067,236
5302280,145.74,-37.95,41,384
5302285,145.56,-38.38,52,117
5302290,145.62,-37.78,140,532.5
5302295,145.81,-37.69,119,664
5302326,143.73,-38.53,17,134
5302350,143.33,-38.59,565,191.2
5302351,143.45,-38.65,4,198
5302360,147.48,-38.32,899,150.6
5302365,142.63,-38.33,8355,252.3
5302380,142.34,-37.63,671,273.7
5302410,142.51,-37.38,22,270
5304019,147.61,-36.95,1519,712.1
5304025,147.83,-36.45,252,967.5
5304030,146.88,-36.72,435,769.2
5304035,146.63,-36.81,182,564.7
5304062,144.45,-37.39,39,473
5304069,143.45,-37.3,308,426.8
5304070,144.06,-37.11,1088,368.6
5304080,143.3,-36.44,2668,210.6
5304081,143.41,-37.18,78,230
5304150,142.98,-36.64,596,199.7
5402100,139.9,-36.8,633,29.1
5402102,140.07,-37.43,3679,88
5402390,140.78,-37.09,1550,140.1
5404265,139.08,-33.84,541,306.8
5405030,138.72,-35.08,321,218.3
5405035,138.67,-35.1,29,175
5405050,138.77,-34.56,701,134.2
5405051,139.06,-34.46,121,44
5405070,138.63,-33.61,235,483
5405095,138.29,-32.09,187,374
5405100,138.58,-35.46,56,156
5405130,136.7,-35.96,187,139
5410100,140.84,-27.7,230000,237.5
5606010,120.9,-33.56,12,168
5606020,118.66,-34.34,3926,266.9
5606030,118,-34.89,2180,186.1
5606040,117.09,-34.89,1852,218.5
5606042,116.79,-34.91,4509,241.9
5606050,115.9,-34.52,3934,250.2
5606090,115.3,-34.28,628,100.2
5606100,115.62,-34.07,11593,295.7
5606110,116.44,-33.29,3,279
5606120,116.58,-33.38,171,273.2
5606130,116.08,-32.77,6758,299.9
5606140,116.43,-32.99,1408,317.4
5606145,116.01,-32.37,102,256
5606160,116.02,-31.75,581,180
5607010,115.29,-29.62,810,272.6
5607080,118.97,-22.72,1370,606.7
5607085,116.88,-21.45,553,224.5
5607100,114.55,-27.85,86777,404.4
5607200,113.77,-24.83,73432,419.4
5607400,115.5,-22.54,71387,489.1
5607410,115.92,-21.62,7104,384.6
