station id,lon,lat,area,elev
5607450,116.16,-21.33,18371,433.8
5607451,119.79,-23.4,2822,611.8
5607500,119.25,-20.31,50007,303.2
5608020,126.31,-18.02,5115,394.3
5608023,126.03,-17.67,17152,434.5
5608024,125.58,-18.21,46133,387.7
5608030,124.99,-17.12,67,417
5608060,126.5,-14.81,1328,269.3
5608091,127.6,-17.43,552,465.1
5608095,128.85,-17.37,19513,348.3
5608200,126.21,-14.79,1622,324.1
5608300,126.79,-14.79,1289,256.6
5608400,127.18,-16.32,4088,440.6
5654100,120.7,18.08,534,957.6
5708100,129.06,-15.4,3496,77.7
5708110,130.96,-15.55,44900,225.3
5708125,130,-15.77,2342,153.9
5708126,129.73,-15.93,10204,156.3
5708130,132.41,-15.09,6290,190.3
5708140,131.1,-13.74,435,107.3
5708145,130.73,-13.83,47100,191.5
5708150,131.07,-12.61,101,6.5
5708155,130.94,-12.77,174,37.5
5708160,131.23,-12.91,4325,31.8
5708180,132.22,-13.6,466,188.9
5708185,131.65,-12.91,5700,65.5
5708190,136.82,-12.32,31,-4
5708200,133.04,-12.78,260,184.7
5709020,136.47,-13.98,156,1
5709100,134.42,-14.7,47400,174.1
5709110,136.09,-16.45,10400,157.3
5709111,135.76,-16.78,3885,186.6
5710060,133.89,-23.69,443,729.3
5712090,134.23,-19.56,72,325
5712100,134.23,-20.34,417,386.4
5762050,164.99,-20.78,247,371.5
5762700,166.85,-22.23,69,228
5803040,146.42,-42.03,186,1154
5803090,145.65,-42.17,449,1036.8
5803120,146.57,-41.26,259,152.4
5803140,145.12,-40.87,339,72.3
5803150,145.3,-40.87,324,35.6
5803160,145.61,-40.97,152,44
5803180,147.2,-41.6,3278,286
5803185,146.66,-41.52,474,245.8
5803190,146.13,-41.61,311,524.2
5803310,145.67,-41.25,101,573
5803520,146.51,-42.44,436,466.2
5803600,146.84,-43.04,2098,364.1
5803601,146.92,-43,2098,348.9
5803690,147.13,-42.94,40,126.5
5803700,145.95,-43.14,686,412.4
5803750,146.08,-41.25,500,266
5803800,145.77,-42.24,757,918.1
5863100,173.72,-35.41,11,85
5863101,173.68,-35.28,122,133
5864050,176.34,-38.02,632,283
5864100,176.77,-37.94,906,115.4
5864110,177,-38.01,1557,201.1
5864120,176.7,-38.46,1184,504.7
5864150,177.64,-37.86,1393,468.7
5864500,176.93,-39.72,53,191.2
5865550,175.24,-38.86,1075,466.9
5865601,175.59,-39.05,28,462
5865650,175.26,-39.57,506,855.8
5865700,175.19,-41.05,89,1061
5865800,173.91,-39.49,30,516
5865810,174.26,-39.28,11,127
5867100,171.89,-43.47,164,415.7
5867500,172.54,-42.79,1060,604.4
5867600,172.91,-42.46,440,1037
5868200,169.73,-44.48,557,667.9
5868300,168.95,-46.1,3465,505
5870100,173.94,-41.6,64,65
5870300,173.18,-41.71,550,686.5
5870500,171.88,-42.12,234,709.3
5870600,171.7,-41.84,6350,587.1
5870650,172.82,-41.8,195,715
5870700,172.59,-41.79,368,624
6112080,-8.17,41.2,3180,618.1
6114500,-7.52,40.61,606,715.9
6115800,-8.47,37.3,386,227.9
6116100,-7.68,37.83,701,220.9
6123150,-1.53,47.12,147,57
6123700,3.76,46.91,115,619
6125440,1.14,43.14,91,464.5
6125540,2.44,43.82,72,559
6139220,5.01,44.62,186,825.8
6139230,4.97,44.53,85,797
6139240,4.52,44.83,71,262
6139360,4.64,45.87,336,358.5
6139640,5.29,46.17,84,401
6139800,7.23,47.63,233,463.8
6140300,14.15,49.3,2913,630.8
6140450,15.1,49.74,1421,537
6140600,15.91,50.04,624,427
6140700,16.55,50.07,182,587
6142100,16.97,49.75,1559,559.5
6142300,17.75,49.53,1275,595.3
6142520,18.17,48.52,2094,440.1
6142550,18.78,49.43,484,615
6142640,18.91,49.07,827,729.9
6142650,19.13,48.73,1766,817.2
6142660,18.65,48.41,3821,695.1
6142680,19.61,49.09,1107,1203.4
6142700,19.64,48.8,582,984
6144100,20.31,48.31,1830,416.5
6144350,21.34,48.73,1298,429.7
6144400,21.5,49.03,1050,392.5
6158100,20.73,49.29,1262,725.9
6196040,32.49,34.74,210,12
6196060,32.58,34.71,260,21.4
6196080,32.58,34.71,110,7
6196100,32.72,35.08,49,13
6196200,32.9,35.04,63,27
6196300,33.02,35.08,81,16
6196350,33.1,34.75,110,14.5
6196400,33.18,35.04,90,7
6196480,33.3,34.77,130,9
6196600,33.39,35.02,91,8
6196650,33.48,34.94,94,4
6196700,33.58,34.85,150,2
6220500,4.64,50.8,645,126.8
6221500,5.53,50.44,1607,424.5
6229100,11.54,58.88,624,155
6233100,12.31,57.24,2160,167.7
6233150,13.12,56.72,260,165.4
6233170,13.51,56.49,5480,179.3
6233220,12.35,62.54,227,899.3
6233250,14.13,56.1,3664,126.3
6233260,17.73,60.02,294,37.6
6233350,16.16,57.01,1333,147.3
6233360,16.45,57.14,4446,171.1
6233400,15.39,63.52,2428,411.1
6233410,18.08,59.3,22639,109
6233440,16.7,58.86,1992,67.1
6233450,14.22,64.88,428,826
6233500,15.05,65.74,356,790.8
6233550,16.29,62.66,164,282.1
6233600,17.73,60.02,294,37.6
6233680,17.51,65.54,6056,672.4
6233700,18.3,63.43,1465,272.8
6233710,21.21,65.53,10816,553
6233720,19.61,63.7,2860,287.3
6233780,21.97,66.02,3781,244.2
6233800,21.81,66.17,1012,236.9
6233850,22.82,66.17,23103,453.7
6233870,23.32,66.11,494,124.2
6233900,23.55,67.22,14340,397
6235100,9.88,47.36,229,1787.5
6242200,15.94,47.08,190,403.8
6242250,14.43,48.04,5915,1161
6242420,15.57,48.45,306,520.8
6243110,10.92,46.86,165,2789.5
6243800,13.45,48.27,165,531
6246600,15.64,46.71,9480,888.9
6246601,15.57,46.75,8340,890.1
6246610,15.32,47.27,6548,1208.9
6246611,15.32,47.16,6792,1197.3
6246612,15.28,47.41,6214,1216.7
6246700,15.47,47.53,728,1147.6
6261300,21.8,40.08,5005,896.4
6321100,6.15,51.68,1203,49.2
6335115,7.91,49.91,4013,332.6
6335125,8.03,48.39,954,659.9
6335290,9.29,49.26,1929,444.5
6335300,9.33,49.23,1410,347.5
6335350,8.36,50.55,3571,296.8
6335600,9.01,49.44,12710,498.8
6335601,9.15,49.07,7916,544.9
6335602,9.42,48.71,3995,628.2
6336900,6.65,49.41,6983,356.4
6337504,8.9,51.16,1202,405.4
6337506,9.5,51.19,2975,373.5
6337508,9.72,51,2523,379.1
6338100,7.24,52.74,8369,69.2
6338110,7.25,52.6,4981,72.6
6338120,7.6,52.09,2842,99.1
6338130,7.43,52.29,3740,86.5
6338800,9.32,54.51,481,30.3
6340050,10.46,53.15,1434,68.8
6340700,13.4,51.52,3184,170
6341300,12.66,54.12,455,35
6341500,13.32,53.79,1403,63.4
6357501,14.71,51.97,4125,238.6
6357502,14.99,51.16,1621,409.2
6401080,-21.41,64.69,1669,802.1
6401090,-21.01,63.94,5678,463.8
6401110,-20.52,64.26,219,392.8
6401130,-15.09,64.98,558,753.2
6401200,-19.09,65.33,841,841.1
6401500,-17.66,63.95,311,692.4
6401601,-19.39,65.49,393,580.1
6401701,-16.45,66.03,7074,739
6401800,-14.37,65.5,2782,563.4
6441107,15.27,54.07,2628,83.1
6444090,22.82,48.1,9707,863.6
6457200,15.82,52.87,15970,112.5
6457956,17.92,51.9,4304,168.5
6458550,21.47,52.6,39119,190.3
6458753,19.88,51.08,2535,275.1
6458805,22.95,52.95,3376,158.9
6458810,21.57,53.08,21862,151.2
6458863,21.8,53.4,3561,140.1
6458924,21.72,52.52,2462,153.9
6502120,-8.77,52.53,806,121.8
6502121,-8.72,52.52,770,132.6
6502130,-8.94,52.46,439,115.3
6502131,-9.02,52.44,366,111.5
6502141,-7.83,53.27,1163,108.7
6502150,-8.24,53.73,1207,89.2
6502151,-8.23,53.38,1050,95.9
6502160,-7.76,53.56,1099,120.1
6502171,-8.35,53.97,520,121.6
6503100,-9.06,53.27,3136,67.4
6503105,-8.86,53.43,700,95.8
6503151,-9.16,54.1,1975,69.5
6503160,-8.3,54.23,264,188.7
6503180,-8.97,52.87,511,67.1
6503201,-7.45,54.1,1492,125.1
6503250,-9.48,52.44,647,224.2
6503260,-8.68,51.75,424,24.7
6503280,-7.7,52.35,2144,160.9
6503281,-7.92,52.46,1583,144.4
6503282,8,52.46,1090,125.8
6503290,-6.57,52.55,1320,154.7
6503300,-7.09,52.5,2418,144.1
6503301,-7.25,52.65,1644,151.6
6503351,-6.98,52.7,2419,113
6503352,-6.95,52.7,1697,114.7
6503353,-7.07,53.16,1064,129.3
6503354,-7.19,53.16,406,151.4
6503370,-6.44,53.9,346,84.7
6503500,-8.05,52.14,2334,178.9
6503501,-8.52,52.14,1257,202.6
6503810,-7.92,53.1,479,147.1
6503851,-6.56,53.71,2460,109.9
6503852,-6.67,53.64,1684,114.7
6503853,-6.79,53.56,1362,114.1
6503855,-6.72,53.66,700,105.1
6545050,15.61,45.89,10186,553.5
6545100,15.18,46.07,7084,610.5
6545190,14.17,46.34,908,855
6545200,15.46,45.86,2238,397.4
6545300,15.19,46.09,1842,511.4
6545400,14.55,46.05,1763,719.5
6545700,19.64,43.37,3160,1233.8
6546610,16,46.68,10197,879.3
6549100,13.66,45.98,1573,924.7
6549180,13.49,46.31,325,1414.7
6593700,34.77,31.79,492,497.3
6603100,-7.29,54.61,277,170.1
6603110,-7.42,54.89,148,224.2
6603120,-7.46,54.82,1844,190.6
6603130,-7.68,54.31,166,83
6603300,-6.54,54.98,5210,107.2
6603310,-6.51,54.76,304,111.8
6603320,-6.73,54.41,970,111.9
6603330,-6.33,54.22,120,131.2
6603340,-6.52,55.17,299,6
6603350,-6.22,54.72,278,91.9
6603500,-5.95,54.56,492,51.8
6603510,-5.74,54.56,62,1.5
6604100,-5.6,57.76,441,252.8
6604150,-5.43,57.43,138,365
6604170,-5.09,56.82,69,408
6604180,-4.86,56.44,251,452.4
6604190,-4.72,56.34,80,383
6604205,-3.7,55.52,110,362
6604210,-4.98,56,31,162
6604230,-4.63,55.6,381,168.6
6604250,-4.84,54.9,171,138
6604260,-4.48,54.96,368,184.1
6604270,-3.84,54.93,199,153.2
6604280,-3.8,55.27,471,343.1
6604500,-3.27,55.02,925,223.8
6604510,-3.45,55.17,76,223
6604620,-2.49,56.77,732,35.8
6604625,-2.95,56.33,307,66.7
6604635,-4,56.36,100,386.5
6604645,-3.95,56.22,161,325.7
6604650,-3.14,57.55,2861,444.8
6604655,-3.7,57.3,272,433.5
6604660,-3.88,56.02,122,212.8
6604665,-4.02,55.93,34,185
6604670,-3.34,55.96,369,232.5
6604680,-2.78,55.94,64,269
6604710,-3.26,55.65,175,306.5
6604760,-2.19,55.79,503,219.6
6604800,-2.6,57.05,1370,485.5
6604815,-3.07,57.06,150,476.5
6604820,-2.33,57.08,1844,380.3
6604830,-2.19,57.22,1273,249.1
6604840,-1.83,57.53,325,32.3
6604850,-2.49,57.54,955,261
6604860,-3.65,57.6,782,425
6604870,-4.58,57.33,106,410.7
6604890,-4.86,57.53,120,521.3
6604910,-2.55,55.49,139,326
6604920,-2.76,55.43,323,278.5
6604950,-4.7,57.96,331,322.9
6604960,-3.9,58.48,205,273.2
6604970,-5.15,58.17,138,281
6605200,-2.41,53.44,559,319.5
6605210,-2.34,53.44,660,319.5
6605220,-2.23,53.33,72,221
6605230,-2.49,53.17,622,82.9
6605235,-2.49,53.09,93,118.5
6605310,-2.51,54.94,322,464.7
6605320,-1.62,55.11,269,3
6605330,-1.63,55.33,570,134.3
6605350,-2.92,55.07,319,277.4
6605365,-2.48,55.09,2,229
6605370,-3.4,54.73,96,215.3
6605385,-3.35,54.64,117,296.8
6605390,-2.97,54.27,247,231.8
6605400,-0.33,53.98,57,4
6605410,-0.26,54.09,240,2.9
6605420,-0.88,54.02,1586,40.3
6605430,-0.92,54.26,59,6
6605440,-1.98,53.91,282,226.3
6605450,-2.72,54.08,983,314.1
6605460,-2.79,53.99,28,180
6605470,-2.74,53.86,32,157
6605480,-2.75,54.28,209,159
6605510,-1.31,54.5,196,223.2
6605520,-1.95,54.51,86,441
6605545,-2.26,54.29,10,394
6605560,-1.46,54.1,915,203.1
6605565,-1.35,54.15,1363,108.7
6605580,-1.55,54.61,147,87.5
6605610,-0.96,53.4,529,75.5
6605631,-1.78,53.05,83,196
6605640,-1.09,52.7,414,158.5
6605650,-1.2,52.57,184,116.8
6605660,-1.61,52.63,368,123.3
6605670,-1.9,52.46,74,160
6605680,-2.17,52.84,163,117
6605700,-1.6,54.74,179,170.7
6605710,-1.82,54.69,75,257
6605720,-1.35,53.37,352,125.1
6605730,-1.59,54.73,658,237.8
6606100,0.01,53.37,55,114
6606200,-0.53,52.58,99,95.5
6606250,0.72,52.43,688,54.3
6606300,-0.68,52.33,194,79.2
6606400,-0.46,52.13,1460,95.8
6606401,-0.3,52.17,1660,93.5
6606510,-0.56,52.41,74,59
6606550,-0.58,52.62,69,139
6606560,-0.36,52.72,342,69.8
6606570,0.1,53.19,62,1.3
6606580,-0.13,53.3,62,78
6606590,-0.74,53.02,298,101.3
6606700,0.14,52.13,198,93.2
6606710,-0.31,52.25,138,61
6606720,-0.32,52.14,541,83
6606790,0.48,51.74,190,66.5
6606850,0.94,51.97,578,59.2
6606870,1.01,52.18,129,59.5
6606880,1.25,52.82,165,24.2
6606890,0.49,52.8,48,69
6606900,1.28,52.38,370,53.5
6606950,0.85,51.9,238,52.7
6607010,-1.25,50.65,22,51
6607100,-3.76,50.48,248,234.7
6607101,-3.9,50.58,22,306
6607110,-4.92,50.27,87,115.8
6607115,-4.79,50.48,209,213
6607140,-4.13,50.95,663,202.3
6607150,-3.98,50.99,826,172.2
6607210,-3.39,50.84,226,155.5
6607220,-3.05,50.75,288,107.8
6607225,-3.29,50.69,202,133
6607230,-3.13,51.02,202,120.4
6607235,-3.11,51.14,16,40
6607240,-2.58,51.08,135,128.5
6607245,-2.47,50.65,7,67
6607250,-2.12,50.69,183,79.8
6607300,-0.57,51.22,59,109
6607310,-0.71,51.57,137,123.5
6607320,-0.33,51.7,132,112.2
6607330,-0.95,51.38,355,94.7
6607335,-1.07,51.62,13,185
6607340,-1.3,51.86,552,128.3
6607345,-1.07,51.43,1033,154.4
6607347,-1.32,51.41,234,156.2
6607350,-1.82,51.75,107,186.2
6607500,-1.84,50.76,1073,91.7
6607510,-0.9,51.04,37,92
6607520,-1.5,50.97,1040,92.8
6607530,-1.17,50.86,111,42
6607540,-1.16,50.92,73,134
6607550,-1.33,50.99,360,119.9
6607560,0.08,50.95,88,3
6607570,0.36,50.89,17,1
6607650,-0.31,51.41,9948,113.1
6607651,-0.31,51.41,9948,113.1
6607701,-1.18,51.64,3445,123.5
6607705,-1.86,51.08,221,129
6607710,-1.78,51.17,324,128.7
6607711,-1.81,51.3,86,173
6607750,-0.14,51.8,134,97.5
6607760,-2.52,51.49,149,75.8
6607765,-2.46,51.43,48,149
6607800,0.23,51.42,191,101.2
6607810,-0.24,51.59,29,57
6607820,-0.25,51.43,44,42
6607825,-0.19,51.2,142,88.5
6607830,0.01,51.76,1036,89
6607835,-0.04,51.67,42,55
6607840,0.04,51.58,303,65.2
6607850,0.52,51.2,277,48
6607855,0.17,51.11,54,91.5
6607950,1.03,51.26,345,31
6608101,-3.67,52.86,54,286
6608110,-2.99,53.08,227,218.5
6608150,-4.38,52.94,18,-1
6608160,-4.1,53.01,69,425
6608170,-3.85,52.6,471,299.7
6608190,-4.07,52.38,170,267
6608200,-4.56,52.04,894,242.8
6608220,-4.17,51.88,298,168.3
6608230,-3.56,51.49,62,63
6608240,-3.12,51.53,179,170.7
6608310,-3.45,51.96,63,333
6608500,-3.5,52.3,174,357.5
6608502,-3.72,52.44,11,342
6608510,-2.56,52.08,144,120.5
6608520,-2.93,52.28,203,269.4
6608530,-3.57,53.23,194,288
6608540,-3.69,52.47,9,342
6608600,-3.33,51.65,106,235.8
6609100,-2.59,52.31,1134,207.5
6609110,-2.32,51.91,293,75.8
6609395,-3.53,54.44,126,75.5
6609510,-2.34,52.38,41,110
6609520,-2.37,52.55,258,99.7
6609530,-2.84,52.77,181,98
6609538,-3.11,52.8,229,170.4
6609540,-2.61,52.72,259,86.1
6609560,-1.51,52.34,347,134.2
6609570,-2.79,52.68,178,184
6730500,28.05,70.07,14165,337.6
6730501,28.02,70.07,14160,337.6
6731010,6.62,62.53,42,291
6731070,10.23,63.79,205,346.8
6731130,6.02,59.68,127,812.5
6731140,6.74,60.38,229,1293.3
6731150,5.43,60.25,50,38
6731160,5.39,61.25,220,484.6
6731165,5.87,61.33,505,986.6
6731175,6.09,61.92,378,461.2
6731200,6.28,60.63,1102,758.6
6731250,7.23,58.4,266,591.2
6731280,8.1,58.85,286,724.2
6731320,9.55,59.7,150,486.5
6731350,10.77,59.55,297,174.8
6731360,10.8,60,8,187
6731401,11.56,60.88,15426,751.8
6731402,11.68,60.25,20300,632.4
6731500,10.17,63.04,3062,738.2
6731501,10.23,63.11,3079,738.2
6731530,12.03,60.63,1625,434.7
6731550,11.08,64.25,237,311.8
6731570,12.23,61.26,4410,775.5
6731600,14.22,65.5,756,791.1
6731601,13.29,65.62,3650,664.3
6731610,13.3,65.9,520,575.4
6731650,13.18,66.4,16,600
6731680,15.43,66.82,422,958
6731685,16,67.6,386,766.4
6731900,17.78,69.23,178,177.4
6731905,17.88,68.88,580,722.4
6731907,18.66,69.03,3239,728.3
6731910,23.64,69.42,5626,520.3
6742600,26.81,48.24,9074,645
6744100,21.52,46.63,3702,431.3
6744600,24.19,47.86,1547,1213.9
6830510,27,69.78,1520,362.3
6830511,27.03,69.91,10864,362.3
6854210,22.88,63.62,2000,117.7
6854300,24.72,63.58,363,123.2
6854301,23.76,63.99,1283,114.4
6854320,24.4,64.36,3408,124.2
6854590,29.58,64.19,2045,214.3
6854591,26.78,64.57,19839,218.5
6854600,25.41,65.33,14191,195.7
6854620,25.09,65.67,3109,125.1
6854710,25.42,66.79,12303,269.6
6854800,24.11,64.2,3065,116.7
6854900,21.88,63.09,4833,98.8
6855100,24.98,60.23,1680,62
6855200,26.82,60.7,36275,115.4
6855250,25.89,62.24,17684,137.3
6855270,26.68,63.01,2157,134.6
6855280,25.53,63.04,2186,148.2
6855402,27.77,62.55,16270,138.2
6855500,23.83,60.15,1935,77.1
6934050,8.49,56.89,105,11.8
6934100,8.72,55.95,1040,68.1
6934200,9.62,55.9,187,63.8
6934250,9.67,56.24,1290,64.5
6934300,10.13,57.45,151,1.3
6934310,9.92,57.16,106,0
6934350,8.88,55.32,680,44
6934400,10.04,56.14,120,50.5
6934460,10.03,56.9,214,34
6934500,12.22,55.33,131,21.3
6934530,11.39,55.61,288,45.4
6934571,11.68,55.3,753,40.6
6934700,10.42,55.4,526,49.5
6934750,10.22,55.25,302,68
6934800,8.83,55.06,292,39.2
6935320,7.75,46.95,443,1236.7
6935400,8.68,47.6,1696,761.6
6935401,9.21,47.51,1085,881.7
6935402,9.08,47.41,493,962.5
6935410,9.33,47.41,261,903
6942100,25.93,48.3,6890,696.9
6942200,25.72,48.17,672,628.1
6948110,10.08,46.3,169,2195.2
6970100,38.48,63.83,55770,101.5
6970101,39.88,62.57,40600,109.6
6970102,39.37,62.15,29500,99.6
6970103,39.02,61.57,12800,89.4
6970110,39.3,61.68,7040,133.8
6970115,39.17,60.55,1590,152
6970120,39.62,63.72,1800,81.1
6970125,38.85,60.93,6450,104
6970133,38.33,61.55,321,61
6970250,41.92,64.15,348000,127.9
6970251,42.03,63.28,285000,137.5
6970252,45.1,62.08,220000,138.4
6970270,42.8,62.52,43900,130.3
6970271,42.92,62.1,38400,141.4
6970272,42.18,61.12,13200,157.3
6970273,41.72,60.4,1410,165.7
6970275,41.82,61.2,4840,167.5
6970280,41.9,61.03,1310,147.7
6970283,40.92,61.09,1030,179.6
6970290,40.78,60.1,4860,178.2
6970291,40.42,60.55,1110,183
6970300,40.5,64.96,305,116
6970310,41.03,64.65,1400,81.6
6970325,40.42,65.67,1840,132
6970400,43.48,64.71,36700,134.2
6970401,45.6,63.58,17100,152.8
6970403,46.2,62.67,3120,152.7
6970415,46.48,63.5,895,152
6970428,47.33,60.17,2340,152
6970430,44.17,63.92,2780,136.1
6970435,46.72,61.72,3540,147.1
6970439,45.9,61.45,229,161.8
6970440,45.85,61.97,417,140.9
6970442,43.73,61.91,291,122
6970445,44.4,62.53,1510,152
6970450,46.45,60.57,34800,154.1
6970451,47.08,60.27,15200,157.6
6970452,45.77,59.98,8890,159.6
6970453,45.62,59.33,1450,146.5
6970455,45.35,59.77,1480,163.3
6970456,45.65,60.07,2010,152.6
6970457,46,60.03,68,154
6970459,46.68,59.95,1010,180.4
6970460,45.85,60.68,49200,148.6
6970461,42.77,59.98,34800,150.2
6970462,40.37,59.37,15500,147.8
6970470,44.16,60.39,2360,151.6
6970471,42.55,59.48,1100,170.9
6970472,42.5,59.92,1420,156.9
6970473,41.98,59.7,234,139.4
6970474,40.62,59.65,869,155.3
6970475,40.45,59.02,1230,126.1
6970480,43.34,61.13,9730,149.6
6970481,43.95,61.62,7210,153.1
6970482,44.71,61.25,4300,153.5
6970485,43,60.87,4410,146.9
6970495,42.68,62.23,2240,98
6970500,45.62,65.03,56400,144.6
6970501,48.82,64.17,16100,173.2
6970502,49.45,63.63,6450,194.7
6970505,49.1,64.63,2930,217.2
6970515,49.1,63.37,2010,151.2
6970520,46.15,64.6,19000,145.1
6970521,47.93,63.45,6980,152.5
6970551,42.5,60.85,1740,155.1
6970560,45.03,65.82,12000,115.9
6970561,47.68,65.68,4520,127.1
6970580,41.85,65.38,1240,106.9
6970600,51.87,65.25,4890,182.8
6970601,51.07,64.77,2250,219.2
6970620,56.26,62.43,2910,131.7
6970680,47.65,61.46,112000,129.3
6970681,50.82,61.69,66900,119.5
6970682,53.69,61.77,26500,129.1
6970684,54.19,62.2,4660,127.1
6970695,54.19,61.13,1600,125.7
6970698,53.67,61.28,2070,135.5
6970700,52.2,67.6,312000,183.9
6970701,52.1,65.45,248000,192.8
6970703,57.64,64.28,67500,297
6970704,56.2,62.71,35600,277.2
6970705,56.85,61.82,9620,352.4
6970720,50.81,62.49,25100,137.5
6970721,50.89,62.98,19100,140.4
6970730,52.09,63.07,1510,132.2
6970735,51.33,62.85,3940,117.9
6970745,52.72,62.23,4040,136
6970750,51.58,61.59,6040,112.9
6970760,50.28,61.12,11700,119.9
6970770,47.27,60.63,16300,154.1
6970771,49.62,60.34,6700,150
6970777,47.9,61.12,4990,151.7
6970779,46.53,60.93,29,152
6970785,49.97,61.79,1800,146.2
6970790,48.87,62.23,4930,148
6970800,51.15,67.03,8500,89.2
6970805,51.15,67.03,16,69
6970810,51.38,65.47,20900,129.9
6970811,50.67,65.57,9420,141.6
6970830,56.42,64.91,4360,115.7
6970835,55.69,64.62,183,91
6970840,55.8,63.4,2050,122
6970845,56.28,62.63,1700,158.7
6970850,59.42,66.55,54700,353.4
6970851,60.73,66.48,27500,384.6
6970852,63.07,67.07,14100,397.1
6970858,60.8,66.17,981,137.6
6970860,59.18,65.67,4040,378.1
6970862,59.58,65.73,4980,671.5
6970865,58.04,65.38,1320,354
6970875,58.03,64.2,9220,511
6970876,59.47,64.03,1640,484.9
6970880,57.46,62.63,10500,375.1
6970881,58.5,62.43,6870,414
6970885,57.37,62.87,2150,228.1
6970887,57.99,61.62,2370,428.1
6970901,53.3,64.53,22700,117.4
6970902,53.89,63.62,15000,117.7
6970903,54.47,63.04,1150,109.5
6970910,53.97,63.41,2410,129.7
6970913,54.2,63.74,1970,123.6
6970920,39.67,59.12,179,159.7
6970923,39.33,59.35,246,176.5
6970926,39.28,60.09,618,89.6
6970930,41.4,63.32,7980,116.2
6970935,40.16,62.95,944,133.2
6971050,31.16,67.6,1600,309.9
6971080,32.8,69.29,1020,167.2
6971100,33.02,68.88,3780,219.2
6971101,33.23,68.35,575,221.9
6971110,32.87,67.94,1480,296
6971116,33.4,68,685,314.3
6971117,33.21,67.68,80,631
6971135,33.13,69.08,107,98
6971136,32.36,68.77,129,169.2
6971137,31.95,68.67,508,161.4
6971140,31.83,68.6,1600,234.2
6971150,34.31,66.67,6250,195.8
6971151,34.28,67.53,2380,271
6971200,31.23,69.55,1680,183.3
6971300,31.92,69.55,942,225
6971402,35.13,68.09,3770,234
6971405,35.15,68.1,204,185.3
6971450,41.12,67.07,15200,220.7
6971451,39.67,67.13,10200,216.5
6971452,37.03,67.35,3810,216.8
6971600,36.62,66.4,7940,159.3
6971650,34.81,66.61,250,101.2
6971700,35.32,66.47,374,101.4
6971710,32.99,67.09,1260,142.9
6972138,34.42,64.28,570,93.8
6972140,34.13,64.15,530,98
6972147,32.92,64.1,718,142.5
6972165,36.02,62.9,463,110.5
6972167,35.42,63.47,62,106
6972350,28.19,59.38,56000,91.8
6972610,34.3,60.93,67100,117.1
6972750,35.42,64.25,1990,94.8
6972800,34.3,64.92,27900,192.5
6972802,33.1,65.1,24700,175.5
6972803,32.12,64.78,19800,178.6
6972810,32.12,64.75,8220,175
6972811,32.37,64.15,2730,191.3
6972816,34.67,64.87,300,26.7
6972820,34.75,64.72,934,55.5
6973300,26.53,55.88,64500,189.3
6973500,29.2,55.5,618,146.7
6974010,25.97,55.18,164,212.7
6974020,21.35,55.5,258,93.4
6974100,21.48,55.92,1220,132.3
6974200,23.23,54.4,444,173.1
6974201,22.86,54.77,3180,101.7
6974300,23.85,55.17,5510,72.9
6974360,24.75,55.25,5380,142.2
6974600,26.75,53.48,3070,193.3
6975050,33.84,56.67,9130,234.3
6975080,34.93,56.51,21100,223.1
6975140,36.27,54.54,54900,198.5
6975200,46.05,55.54,54400,184.7
6975500,43.81,57.88,18500,143.4
6976200,49.66,58.6,48300,161.3
6978251,41.15,49.79,102000,163.1
6979500,29.27,52.05,101000,188.7
6979600,31.3,51.42,81400,187.1